azurerm_billing_account_cost_management_export;recurrence_period_start_date;xsd:string;required
azurerm_billing_account_cost_management_export;recurrence_type;xsd:string;required
azurerm_blueprint_assignment;location;xsd:string;required
azurerm_blueprint_assignment;name;xsd:string;required
azurerm_blueprint_assignment;target_subscription_id;xsd:string;required
azurerm_blueprint_assignment;version_id;xsd:string;required
azurerm_bot_channel_alexa;bot_name;xsd:string;required
azurerm_bot_channel_alexa;location;xsd:string;required
azurerm_bot_channel_alexa;resource_group_name;xsd:string;required
azurerm_bot_channel_alexa;skill_id;xsd:string;required
azurerm_bot_channel_direct_line_speech;bot_name;xsd:string;required
azurerm_bot_channel_direct_line_speech;cognitive_service_access_key;xsd:string;required
azurerm_bot_channel_direct_line_speech;cognitive_service_location;xsd:string;required
azurerm_bot_channel_direct_line_speech;location;xsd:string;required
azurerm_bot_channel_direct_line_speech;resource_group_name;xsd:string;required
azurerm_bot_channel_directline;bot_name;xsd:string;required
azurerm_bot_channel_directline;location;xsd:string;required
azurerm_bot_channel_directline;resource_group_name;xsd:string;required
azurerm_bot_channel_email;bot_name;xsd:string;required
azurerm_bot_channel_email;email_address;xsd:string;required
azurerm_bot_channel_email;email_password;xsd:string;required
azurerm_bot_channel_email;location;xsd:string;required
azurerm_bot_channel_email;resource_group_name;xsd:string;required
azurerm_bot_channel_facebook;bot_name;xsd:string;required
