azurerm_data_factory;global_parameter;type;xsd:string;required
azurerm_data_factory;global_parameter;value;xsd:string;required
azurerm_data_factory;identity;type;xsd:string;required
azurerm_data_factory;vsts_configuration;account_name;xsd:string;required
azurerm_data_factory;vsts_configuration;branch_name;xsd:string;required
azurerm_data_factory;vsts_configuration;project_name;xsd:string;required
azurerm_data_factory;vsts_configuration;repository_name;xsd:string;required
azurerm_data_factory;vsts_configuration;root_folder;xsd:string;required
azurerm_data_factory;vsts_configuration;tenant_id;xsd:string;required
azurerm_data_factory_custom_dataset;linked_service;name;xsd:string;required
azurerm_data_factory_data_flow;sink;name;xsd:string;required
azurerm_data_factory_data_flow;source;name;xsd:string;required
azurerm_data_factory_data_flow;transformation;name;xsd:string;required
azurerm_data_factory_dataset_azure_blob;schema_column;name;xsd:string;required
azurerm_data_factory_dataset_binary;azure_blob_storage_location;container;xsd:string;required
azurerm_data_factory_dataset_binary;compression;type;xsd:string;required
azurerm_data_factory_dataset_binary;http_server_location;filename;xsd:string;required
azurerm_data_factory_dataset_binary;http_server_location;path;xsd:string;required
azurerm_data_factory_dataset_binary;http_server_location;relative_url;xsd:string;required
azurerm_data_factory_dataset_binary;sftp_server_location;filename;xsd:string;required
azurerm_data_factory_dataset_binary;sftp_server_location;path;xsd:string;required
azurerm_data_factory_dataset_cosmosdb_sqlapi;schema_column;name;xsd:string;required
azurerm_data_factory_dataset_delimited_text;azure_blob_fs_location;file_system;xsd:string;required
azurerm_data_factory_dataset_delimited_text;azure_blob_storage_location;container;xsd:string;required
azurerm_data_factory_dataset_delimited_text;http_server_location;filename;xsd:string;required
azurerm_data_factory_dataset_delimited_text;http_server_location;path;xsd:string;required
azurerm_data_factory_dataset_delimited_text;http_server_location;relative_url;xsd:string;required
azurerm_data_factory_dataset_delimited_text;schema_column;name;xsd:string;required
azurerm_data_factory_dataset_http;schema_column;name;xsd:string;required
azurerm_data_factory_dataset_json;azure_blob_storage_location;container;xsd:string;required
azurerm_data_factory_dataset_json;azure_blob_storage_location;filename;xsd:string;required
azurerm_data_factory_dataset_json;azure_blob_storage_location;path;xsd:string;required
azurerm_data_factory_dataset_json;http_server_location;filename;xsd:string;required
azurerm_data_factory_dataset_json;http_server_location;path;xsd:string;required
azurerm_data_factory_dataset_json;http_server_location;relative_url;xsd:string;required
azurerm_data_factory_dataset_json;schema_column;name;xsd:string;required
azurerm_data_factory_dataset_mysql;schema_column;name;xsd:string;required
azurerm_data_factory_dataset_parquet;azure_blob_storage_location;container;xsd:string;required
azurerm_data_factory_dataset_parquet;http_server_location;filename;xsd:string;required
azurerm_data_factory_dataset_parquet;http_server_location;relative_url;xsd:string;required
azurerm_data_factory_dataset_parquet;schema_column;name;xsd:string;required
